event_id,division_guess,mirror_places_detected,mirror_max_place_detected
1293878155,"Open Freestyle Routines, Sick 3, Big 1",12,12
1293878155,Open Shred:30,3,3
1293878155,Open Sick 3-Trick,28,12
1293878155,Shred 30: (the order is derived - results not counted,3,3
1293878155,Sick 3,9,7
1294262550,10. Vincent Rousseau / Marc Brunet (FRA ? RNH,20,30
1294262550,14. Vincent Rousseau / Marc Brunet,25,30
1294262550,26. Marc Brunet,47,47
1294262550,27. Marc Brunet (FRA ? RNH,20,47
1294262550,Footbag Net and Freestyle,12,11
1294262550,Intermediate Singles Net,6,6
1294262550,Mixed Doubles Net,14,7
1294262550,NET GAME,1,1
1294262550,Open Circle Contest,20,12
1294262550,Open Doubles Net,13,13
1294262550,Open Shred:30,3,3
1294262550,Open Singles Net,25,25
1294262550,Request Contest,3,3
1294262550,Shred 30,3,3
1294262550,Women?s Doubles Net,3,3
1294779128,4. Steve Dusablon / Kenneth Hamric (USA,16,11
1294779128,NET GAME,1,2011
1294779128,Open Doubles Net,3,3
1294779128,Results for Mud Island Belt presented by Memphis Footworks (2011) Open Singles Net,11,11
1294779128,_NO_DIVISION_DETECTED,1,2011
1294779128,doubles,9,9
1295120951,Doubles Net,15,15
1295120951,FREESTYLE RESULTS,8,7
1295120951,"Freestyle Events: Open/women's/intermediate singles routines, circle contest, sick 3-trick",8,7
1295120951,Intermediate Sick 3-Trick,2,1
1295120951,Mixed Doubles,3,3
1295120951,NET GAME,1,2011
1295120951,Open Circle Contest,8,4
1295120951,Open Sick 3-Trick,8,4
1295120951,Request Contest (unofficial,11,8
1295120951,Singles Net,20,20
1295120951,_NO_DIVISION_DETECTED,1,2011
1295120951,"net sponsors Pro Kicker, Lagunitas Brewery, and Tommy's Mexican Restaurant",1,2011
1295262886,NET GAME,1,2011
1295262886,Open Doubles Net,3,3
1295262886,Open Singles Net,7,7
1295262886,_NO_DIVISION_DETECTED,1,2011
1295842442,Intermediate Doubles (8 teams,16,8
1295842442,Mixed Doubles (10 teams,10,10
1295842442,Net pick-up games at Willamette Park event site. Contact Chris Siebert for,1,3550
1295842442,Open Doubles (9 teams,9,9
1295842442,Women's Doubles (5 teams,17,8
1297811412,"Freestyle, Net, 2 Squares, Golf",27,13
1297811412,INTERMEDIATE SINGLES FREESTYLE,19,9
1297811412,OPEN CIRCLE CONTEST,18,16
1297811412,OPEN DOUBLES FREESTYLE,5,5
1297811412,OPEN DOUBLES NET,7,7
1297811412,OPEN FOOTBAG GOLF,13,13
1297811412,OPEN SINGLES FREESTYLE,16,13
1297811412,OPEN SINGLES NET,13,13
1297811412,Open Circle Contest,34,16
1297811412,Open Shred:30,17,17
1297811412,Open Sick 3-Trick,8,8
1297811412,REQUEST CONTEST,37,19
1297811412,SHRED 30,17,17
1297811412,SICK 3,8,8
1297811412,WOMEN'S SINGLES FREESTYLE,6,6
1297909685,INTERMEDIATE DOUBLES NET,8,4
1297909685,MIXED DOUBLES NET,12,6
1297909685,OPEN DOUBLES NET,18,9
1297909685,OPEN SINGLES NET,26,13
1297909685,WOMEN'S SINGLES NET,10,5
1298063977,Results for April Assault! (2011) Open Doubles Net,22,11
1298627369,Fragen die Zhlweise betreffend an den Netzkoordinator Manuel unter 0172,1,5324838
1298627369,Golf,8,8
1298627369,If you have questions concerning the net competition you can call Simon under,1,171
1298627369,Open Circle Contest,34,13
1298627369,Open Doubles Net,32,2011
1298627369,Open Footbag Golf,16,16
1298627369,Open Request Combo,14,9
1298627369,Open Shred30,4,4
1298627369,Open Shred:30,4,4
1298627369,Open Singles Net,23,23
1298627369,Questions concerning scoring mode go to the net director Manuel under 0172,1,5324838
1298627369,Wenn Ihr Fragen habt bezglich des Netzablaufs knnt Ihr Simon unter 0171,1,9933289
1299019355,"6. Brunet, Marc / Lacaze, Ludovic",10,13
1299019355,"7. Brunet, Marc",23,25
1299019355,NET GAME,1,10
1299019355,"Single Net, Doubles Net, Routines, Shred 30, Request Contest, Circle Contest, Golf",6,6
1299019355,_NO_DIVISION_DETECTED,1,10
1299532552,Intermediate Doubles,5,5
1299532552,Open Doubles,30,13
1300316952,10. Marc Brunet,8,18
1300316952,10. Marc Brunet (France,8,18
1300316952,5. Marc Brunet / Vincent Rousseau,14,10
1300316952,5. Marc Brunet / Vincent Rousseau (France,5,10
1300316952,8. Marc Brunet,19,18
1300316952,Footbag net only,2,75017
1300316952,Open Doubles Net,8,4
1300316952,Open Singles Net,7,7
1300316952,Paris Net Battle 2011,1,1
1300316952,Results for Paris Net Battle (2011) Open Singles Net,9,9
1301104070,Open Doubles Net,6,6
1301104070,Open Singles Net,12,12
1301104070,Results for Footcamp (2011) Open Singles Net,11,11
1301243982,Open Doubles,12,12
1301243982,Open Doubles Net,7,7
1301243982,Results for Aachen Outdoor Open - The Rally Cup (2011) Open Singles Net,12,12
1301243982,Some Scores from Open Doubles,2,2005
1301675662,INTERMEDIATE DOUBLES NET,12,6
1301675662,MIXED DOUBLES NET,10,5
1301675662,OPEN DOUBLES NET,24,12
1301675662,OPEN SINGLES NET,36,18
1301675662,WOMAN SINGLE NET,8,4
1301837216,"Results for The King of the Hill , presented by Aki Qubec (2011) Open Singles Net",27,9
1301837824,Open Doubles Net,9,11
1301837824,Open doubles net,11,11
1301837824,Open singles net,14,14
1301837824,"Results for The AkiSphere , presented by AKIQ (2011) Open Singles Net",13,13
1301958487,Intermediate Circle,3,3
1301958487,Intermediate Circle Contest,6,3
1301958487,Open Circle Contest,21,5
1301958487,Open Sick 3-Trick,2,1
1301958487,Request Contest,3,3
1301958487,"Request, Circle, And routines",1,3355
1301958487,Results for US Open Freestyle Footbag Championships (2011) Open Singles Routines,8,5
1301958487,Sick 3,1,1
1302802291,Open Doubles Net,18,9
1302802291,Open Singles Net,12,12
1302802291,Results for JFK Net Battle (2011) Open Singles Net,12,12
1302874713,Open Doubles Net,16,8
1302874713,Open Singles Net,8,8
1302874713,Results for Turku Open (2011) Open Singles Net,8,8
1305581560,11. Marc Brunet,15,19
1305581560,3. Marc Brunet / Vincent Rousseau,6,9
1305581560,4. Marc Brunet / Vincent Rousseau,7,9
1305581560,8. Marc Brunet,11,19
1305581560,Doubles Net,3,3
1305581560,Singles Net,12,44000
1305581560,freestyle: routines,11,6
1306892641,RESULTS:Open Circle results,4,4
1310408325,Golf,5,5
1310408325,Open Doubles,13,9
1310408325,Open Doubles Net,8,9
1310408325,Open Mixed Doubles Net,3,4
1310408325,Results for 24th Annual Vancouver Open & Golf Tournament (2011) Open Singles Net,7,8
1310408325,"Sunday started off with the seeding of our 9 doubles teams. All in all, we",10,2011
1311699287,DOUBLES,64,17
1311699287,"In open doubles there were very strong couples, this time two couples from",8,4
1312383767,NET GAME,1,2011
1313351184,3-5pm - Open Net finals singles and doubles,3,15
1313351184,Intermediate Circle Contest,4,3
1313351184,Intermediate Doubles Net,1,1
1313351184,Intermediate Freestyle Routines,3,3
1313351184,Intermediate Singles Net,4,4
1313351184,NET GAME,1,2011
1313351184,Net & Freestyle,10,7
1313351184,Open Circle Contest,7,4
1313351184,Open Doubles Net,4,4
1313351184,Open Freestyle Routines,7,7
1313351184,Open Singles Net,4,4
1313351184,_NO_DIVISION_DETECTED,1,2011
1314229545,Golf,9,9
1314229545,Mixed Doubles,2,2
1314229545,Open Doubles,6,6
1314229545,Singles Net,4,4
1314323534,Footbag Freestyle. Results,3,3
1314323534,Net Intermediate Doubles,7,7
1314323534,Net Intermediate Singles,14,14
1314323534,Net Open Doubles,34,15
1314323534,Net Open Singles,36,18
1314323534,Net Singles Women,3,3
1314323534,Results for 5to Campeonato Suramericano de Footbag (2011) Open Circle Contest,3,3
1314323534,Shred 30,9,3
1314323534,Sick Three,3,3
1314328055,INTERMEDIATE SINGLES NET,7,7
1314328055,OPEN DOUBLES NET,9,9
1314328055,OPEN SINGLES NET,10,10
1314328055,Open Doubles Net,8,9
1314328055,Results for 3ra Copa Tchira de Footbag (2011) Open Singles Net,10,10
1314828420,"12pm - casual shred, possible 2-square or 4-square event",8,3
1314828420,Circle Contest,3,3
1314828420,Sick 3,1,1
1315451053,Doubles,4,4
1315451053,Results for Memphicago Open (2011) Open Doubles Net,4,4
1316280393,Circle Contest,17,12
1316280393,Footbag Freestyle: Routines/Circle/Request,13,9
1316280393,Mixed Doubles Net,16,9
1316280393,Open Circle Contest,16,12
1316280393,Open Doubles Net,12,12
1316280393,Open Singles Net,16,16
1316280393,Request Contest,3,3
1316280393,Sick 3,3,3
1318673467,Circle Contest,9,13
1318673467,Open Circle Contest,26,15
1318673467,Open Doubles Routine,3,3
1318673467,Open Shred:30,11,11
1318673467,Request Contest,4,4
1318673467,"Routines (Open, Women, Doubles), Shred 30, Circle, Request Contest",20,15
1318673467,Shred 30,11,11
1319309342,"Footbag Golf, Amazing Glow-in-the-Dark Golf, Beaver Theater, Cribbage, Bizz Buzz, and much",1,2012
1319622692,Circle Contest,4,4
1319622692,Doubles Net,17,17
1319622692,Freestyle,8,8
1319622692,Open Circle Contest,4,4
1319622692,Open Doubles Net,25,17
1319622692,Request Contest,7,7
1319622692,Results for 14th FC Footstar anniversary (2012) Open Singles Net,16,16
1319622692,Singles Net,16,16
1320232300,11. Marco Brunet,3,14
1320232300,4. Vincent Rousseau / Marco Brunet,10,10
1320232300,5. Vincent Rousseau / Marco Brunet,5,10
1320232300,8. Marco Brunet,16,14
1320232300,NET GAME,1,1
1320232300,Open Doubles Net,3,3
1320232300,Open Singles Net,7,7
1320232300,Saturday ? Doubles Net ? classic side-out scoring,1,10
1320232300,Sunday ?Singles Net ? rally scoring,1,14
1320232300,We will play ALL singles net matches including finals and all,1,75013
1320376792,"years, the buildings for the shred room and hotel rooms are connected, so",1,323
1320803601,Intermediate Doubles,7,7
1320803601,Mixed Doubles: (12 teams,12,12
1320803601,Net pick-up games at Willamette Park event site. Contact Chris Siebert for,1,3550
1320803601,Open Doubles,5,5
1320803601,Open Doubles Net,5,5
1320803601,Results for U.S. OPEN Footbag Net Championships (2012) Open Singles Net,3,3
1320803601,Women's Doubles,22,9
1321368279,Doubles Net,10,10
1321368279,Singles Net,17,17
1321869570,Open Freestyle,14,12
1321869570,Open Shred:30,1,1
1321869570,Open Sick 3-Trick,8,8
1321869570,Sick 3,8,8
1321869570,Women Freestyle,2,2
1321869570,"freestyle routines, doubles routines, women, sick 3, big 1",16,14
1323272493,25. Marc Brunet / Vincent Rousseau (France,17,42
1323272493,25. Vincent Rousseau / Marc Brunet,17,42
1323272493,3. Marc Brunet / Vincent Rousseau (France,47,36
1323272493,54. Marc Brunet (France,15,69
1323272493,"55. Brunet, Marc FR",14,69
1323272493,9. Marc Brunet (France,1,9
1323272493,Intermediate Doubles Net,15,5
1323272493,Intermediate Singles Net,16,8
1323272493,Master Doubles Net,2,2
1323272493,Master Singles Net,10,9
1323272493,Master's Doubles Net,2,2
1323272493,Master's Singles Net,9,9
1323272493,Mixed Doubles Net,15,15
1323272493,Mixed Doubles Routines,3,3
1323272493,Open Circle Contest,71,32
1323272493,Open Doubles Net,48,24
1323272493,Open Doubles Routines,25,7
1323272493,Open Freestyle Routines,8,8
1323272493,Open Mixed Doubles Net,15,15
1323272493,Open Mixed Doubles Routines,10,7
1323272493,Open Shred 30,31,31
1323272493,Open Shred:30,30,31
1323272493,Open Sick 3-Trick,32,21
1323272493,Open Singles Net,54,54
1323272493,Request Contest,41,41
1323272493,Results for 33rd IFPA WORLD FOOTBAG CHAMPIONSHIPS (2012) Open Singles Net,53,53
1323272493,Women's Circle Contest,41,33
1323272493,Women's Doubles Net,14,7
1323272493,Women's Shred:30,6,6
1323272493,Women's Singles Net,22,11
1323272493,Women?s Circle Contest,8,6
1323272493,Women?s Freestyle Routines,8,7
1323272493,Women?s Shred 30,6,6
1323980691,5. Kenneth Hamric / Daniel Greer (USA,5,10
1323980691,Open Doubles Net,14,10
1323980691,Open Singles Net,11,11
1323980691,Results for The Mud Island Belt Presented by Memphis Footworks (2012) Open Singles Net,11,11
1325504349,Results for Bembel Cup (2012) Open Doubles Net,51,17
1325504349,to work without the internet,2,60489
1326451143,Results for Praha Open (2012) Open Doubles Net,15,9
1327693335,Open Doubles final results / Rsultats du double Open,7,7
1327693335,Open Mixed Doubles Net,4,4
1327693335,Results for Kick Volley 04 (2013) Open Doubles Net,7,7
1328094862,Intermediate Singles Net,5,5
1328094862,Mixed Doubles Net,8,8
1328094862,"Net/Freestyle Directors, Judges and Helpers (Apply NOW for any of those",1,3
1328094862,Open Circle Contest,13,13
1328094862,Open Doubles Net,91,36
1328094862,Open Doubles Routines,9,3
1328094862,Open Sick 3-Trick,10,6
1328094862,Open Singles Net,52,52
1328094862,Results for 14th Annual IFPA European Footbag Championships (2012) Open Singles Net,52,51
1328094862,Women's Circle Contest,4,4
1328094862,Womens Doubles Net,3,3
1328094862,Womens Singles Net,8,6
1328094862,its 2mins from the hostel and 2 mins from westpark where the welcome shred/net,2,2
1329044785,Open Doubles Net,6,6
1329044785,Open doubles net,6,6
1329044785,Open singles net,6,6
1329044785,Results for JFK March Mayhem (2012) Open Singles Net,6,6
1329132977,FREESTYLE,8,5
1329132977,"Net play. Net director is Karim Daouk. We play doubles in side-out scoring, 2",2,80
1329132977,Open Circle,4,4
1329132977,Open Circle Contest,6,6
1329132977,Open Double Net,14,14
1329132977,Open Doubles Net,29,14
1329132977,Open Shred:30,3,3
1329132977,Open Single Net,17,17
1329132977,Request,3,3
1329132977,Results for Swiss Footbag Championships (2012) Open Singles Net,17,17
1329132977,Shred 30,3,3
1329132977,Woman Circle,13,8
1329132977,Women's Circle Contest,5,5
1330833781,Los mejores exponentes del Footbag Net en Venenezuela se darn cita el,2,50
1330833781,Open Doubles Net,11,11
1330833781,Results for 3ra Copa Ciencias-UCV. (2012) Open Singles Net,18,19
1330902233,INTERMEDIATE SICK 3-TRICK,2,2
1330902233,MIXED DOUBLES NET,9,6
1330902233,NET GAME,1,2012
1330902233,OPEN CIRCLE CONTEST,7,7
1330902233,OPEN DOUBLES NET,12,12
1330902233,OPEN SICK 3-TRICK,6,6
1330902233,OPEN SINGLES NET,9,9
1330902233,Open Circle Contest,7,7
1330902233,Open Doubles Net,12,12
1330902233,Open Mixed Doubles Net,9,6
1330902233,Open Sick 3-Trick,6,6
1330902233,Results for Green Cup Presented by Chaos (2012) Open Singles Net,9,9
1330902233,_NO_DIVISION_DETECTED,1,2012
1331667371,On Saturday we played all doubles matches with classic side-out,2,22
1331667371,Once again we expect some of the world finest footbag net players to come to,2,75013
1331667371,Open Doubles Net,83,22
1331667371,Paris Net Battle 2,1,1
1331667371,Results for Paris Net Battle 2 (2012) Open Singles Net,22,22
1331670084,"Whirl is not enough"" sein. Also schmeit euch in eure schnste Shred-Short und",2,4040
1333483324,Open Doubles Net,6,6
1333483324,Results for 3rd biennial Helsinki Open Footbag Tournament (2012) Open Singles Net,9,9
1335148163,Intermediate Circle Contest,4,4
1335148163,Open Circle Contest,12,9
1335148163,Results for US Open Freestyle Footbag Championships (2012) Open Singles Routines,17,13
1335381794,Doubles Net results,18,9
1335381794,Open Doubles Net,8,9
1335381794,Results for French Footbag Championships (2012) Open Singles Net,17,18
1335381794,Singles Net Results,38,19
1335761071,OPEN DOUBLES NET,22,11
1335761071,OPEN SINGLES NET,43,50
1335761071,Open Doubles Net,11,11
1335761071,Results for 6to Torneo FootCamp (2012) Open Singles Net,21,21
1335898356,Open Doubles Net,10,5
1335898356,Open Singles Net,5,5
1335898356,Results for Turku Open (2012) Open Singles Net,5,5
1336988107,Circle Contest,8,17
1336988107,Doubles Routines,3,3
1336988107,Golf,13,15
1336988107,Intermediate Singles Net,4,4
1336988107,Mixed Doubles Routines,4,4
1336988107,NET GAME,11,11
1336988107,Open Circle Contest,19,17
1336988107,Open Doubles Net,6,6
1336988107,Open Doubles Routines,8,5
1336988107,Open Freestyle Routines,10,11
1336988107,Open Mixed Doubles Net,3,3
1336988107,Open Mixed Doubles Routines,4,4
1336988107,Open Shred:30,13,13
1336988107,Open Singles Net,12,12
1336988107,Shred 30,26,15
1336988107,Sick 3,20,17
1336988107,Women's Freestyle Routines,5,5
1336988107,Women's Singles Net,3,3
1337309613,Advanced Doubles,18,15
1337309613,Golf,6,6
1337309613,Intermediate Doubles Net,3,3
1337309613,Mixed Doubles,3,3
1337309613,"Mixed Doubles - Depending on the start time and the # of teams, the format",1,9
1337309613,Open Doubles,10,10
1337309613,Open Doubles Net,10,10
1337309613,Open Mixed Doubles Net,3,3
1337309613,Open Singles Golf,6,6
1337309613,Results for 25th Annual Vancouver Open Footbag Championships (2012) Open Singles Net,15,15
1337327565,Doubles,12,12
1337327565,Footbag Net (singles & doubles,13,13
1337617980,Circle Contest,4,4
1337617980,Freestyle,10,8
1337617980,"Further competitions, such as Intermediate, Women Double Net or Big1 can be offered",10,8
1337617980,Golf,3,3
1337617980,Mixed Doubles Net,4,4
1337617980,NET GAME,1,1159
1337617980,Open Circle Contest,4,4
1337617980,Open Doubles Net,16,16
1337617980,Open Shred:30,8,8
1337617980,Open Singles Net,26,26
1337617980,Request,15,9
1337617980,Shred:30,8,8
1337617980,Sick 3,6,6
1337617980,Womens Singles Net,4,4
1337617980,net courts for the unlikely case of bad weather. Breakfast and water and,1,10
1337623340,DOUBLES NET,10,10
1337623340,Doubles,10,10
1337623340,INTERMEDIATE CIRCLE,24,16
1337623340,Intermediate Circle Contest,3,4
1337623340,"Intermediate and open freestyle, net",3,3
1337623340,NET ON SUN (RIOC)take the f train to roosevelt island stop when you get out,1,564
1337623340,OPEN CIRCLE,14,4
1337623340,Open Circle Contest,4,4
1337623340,SINGLES NET,16,16
1338821785,Open Doubles Net,10,5
1338821785,Open Singles Net,5,5
1338821785,Results for Warsaw Footbag Open (2012) Open Singles Net,5,5
1339389008,Intermediate Doubles,5,5
1339389008,Intermediate Doubles Net,4,4
1339389008,Mixed Doubles Net,5,5
1339389008,Open Doubles Net,29,15
1339389008,Open Mixed Doubles Net,4,4
1339389008,Open Singles Net,29,29
1339389008,Results for 3ra Copa Venezuela (2012) Open Singles Net,29,29
1344519313,Doubles was played on Saturday in 95-degree heat. Here are the results,7,7
1344519313,Results for Fifth Annual Windy City Cup Footbag Net Championships (2012) Open Doubles Net,7,7
1344593549,All locations are within walking distance (500m) from each other,12,4020
1344593549,Footbag Golf,5,5
1344593549,Intermediate Circle Contest,12,5
1344593549,Open Austrian Freestyle Routines,7,7
1344593549,Open Circle Contest,20,10
1344593549,Open Doubles Net,6,6
1344593549,Open Freestyle Routines,8,8
1344593549,Open Shred:30,9,9
1344593549,Results for IFPA Austrian Footbag Champs (2012) Open Doubles Net,15,8
1344593549,Shred:30sec,9,9
1344593549,Womens Freestyle Routines,1,1
1344933824,Footbag Golf,13,13
1344933824,Open Doubles Net,3,3
1344933824,Open Sick 3,10,10
1344933824,Open Singles Net,7,7
1344933824,Results for Acapulco Zocha Jam (2012) Open Sick 3-Trick,6,3
1346947092,FREESTYLE OPEN BIG ONE,4,3
1346947092,FREESTYLE OPEN CRCULO,4,3
1346947092,FREESTYLE OPEN RUTINA,4,3
1346947092,FREESTYLE OPEN SICK TREE,6,3
1346947092,FREESTYLE SHRED 30,5,6
1346947092,"Footbag Freestyle: open and intermediate in circle, big one, sick tree, routine",2,3
1346947092,"Footbag Net: open-intermedio en dobles, masculino y femenino individual",2,2
1346947092,JORNADA DE FREESTYLE,1,12
1346947092,OPEN NET DOBLES,12,10
1346947092,OPEN NET INDIVIDUAL,8,10
1346947092,OPEN NET INDIVIDUALES,4,7
1346947092,Open Circle Contest,2,3
1346947092,Open Shred:30,2,3
1346947092,Open Sick 3-Trick,4,3
1346948712,Open Circle Contest,5,5
1346948712,Open Freestyle Circle,11,5
1346948712,Results for 1o Torneo Nacional de Footbag (2012) Open Sick 3-Trick,10,5
1346948712,Sick 3,5,5
1346948712,Singles net,6,6
1347475695,Open Doubles Net,56,44200
1347475695,Results for Carnabal Footbag Contest (2012) Open Singles Net,15,15
1348171585,Doubles Net,4,4
1348929718,OPEN DOUBLES NET,10,10
1348929718,OPEN SINGLES NET,14,14
1348929718,Open Doubles Net,9,9
1348929718,Results for 4ta Copa Tchira de Footbag (2012) Open Singles Net,14,14
1349043745,Mixed Doubles Net,6,6
1349043745,NET GAME,1,15
1349043745,Open Circle,4,4
1349043745,Open Circle Contest,12,8
1349043745,Open Doubles Net,42,21
1349043745,Open Mixed Doubles Net,14,8
1349043745,Open Shred:30,9,9
1349043745,Open Singles Net,28,28
1349043745,Request,3,3
1349043745,Results for 15 Years FC Footstar (2013) Open Singles Net,28,28
1349043745,Shred 30,9,9
1349043745,Women Circle,4,4
1349043745,Women's Singles Net,12,6
1349043745,_NO_DIVISION_DETECTED,1,15
1349043745,net single events are going to be played in ko-system,3,8
1353085933,5. Marc Brunet / Olivier Baillon,1,6
1353085933,5. Marc Brunet / Olivier Baillon (France,1,6
1353085933,Doubles Net results,4,4
1353085933,NET GAME,1,1
1353085933,Open Doubles Net,4,4
1353085933,Results for RNH Contest (2012) Open Singles Net,9,9
1353085933,Singles Net results,9,9
1353223688,Circle Contest,6,5
1353223688,Freestyle Routines,6,6
1353223688,Open Circle Contest,6,5
1353223688,Open Doubles Net,22,8
1353223688,Open Shred:30,4,4
1353223688,Open Singles Net,14,14
1353223688,Results for Finnish Footbag Open (2012) Open Singles Net,14,14
1353223688,Shred 30,4,4
1353380057,DOUBLES,31,19
1353380057,Open Doubles Net,11,12
1353380057,Open Mixed Doubles Net,6,3
1353380057,Results for 5ta Copa X-PRO (2013) Open Singles Net,17,18
1354752474,16. Olivier Baillon / Marc Brunet (France,16,24
1354752474,19. Marc Brunet (France,24,31
1354752474,Circle Contest,3,3
1354752474,Freestyle (Circle Contest & Request,5,92100
1354752474,Intermediate Singles Freestyle,3,3
1354752474,Intermediate Singles Net,27,9
1354752474,Mixed Doubles Net,8,8
1354752474,NET GAME,1,1
1354752474,Open Circle Contest,4,4
1354752474,Open Doubles Net,30,15
1354752474,Open Mixed Doubles Net,8,8
1354752474,Open Shred:30,9,9
1354752474,Open Singles Freestyle,9,9
1354752474,Open Singles Net,18,18
1354752474,Request,3,3
1354752474,Results for 13e Open de France de Footbag (2013) Open Singles Net,18,18
1354752474,Shred 30,3,3
1354752474,Women's Singles Freestyle,3,3
1354752474,Women's Singles Net,15,2010
1357101984,1. NET BANDITS (Chris Hughes and Brett Armstrong,5,6
1357101984,Intermediate Doubles Net,2,3
1357101984,Intermediate Singles Net,4,5
1357101984,Mixed Doubles (11 teams,15,11
1357101984,Net pick-up games at Willamette Park event site. Contact Chris Siebert for,1,3550
1357101984,Open Doubles (6 teams,12,6
1357101984,Open Doubles Net,6,6
1357101984,Open Mixed Doubles Net,8,8
1357101984,Results for U.S. OPEN Footbag Net Championships (2013) Open Singles Net,5,5
1357101984,Women's Doubles (5 teams,10,5
1357101984,Women's Doubles Net,4,5
1357101984,Women's Singles Net,4,4
1357206898,"3, Big 1 and Request Contest, Intermediate Singles Freestyle",17,17
1357206898,Circle Contest Final,4,4
1357206898,Open Circle Contest,20,13
1357206898,Open Doubles Net,7,7
1357206898,Open Shred:30,8,117
1357206898,Open Sick 3-Trick,6,3
1357206898,Open Singles Net,15,15
1357206898,Shred 30,8,8
1357206898,Sick 3,6,3
1357231609,Intermediate Doubles Net,3,3
1357231609,Intermediate Singles Net,6,6
1357231609,Open Doubles Net,16,8
1357231609,Open Singles Net,12,12
1357231609,Results for Sixth Annual Windy City Cup Footbag Net Championships (2013) Open Singles Net,12,12
1357234775,NET GAME,1,2013
1357234775,Open Doubles Net,16,8
1357234775,Open Singles Net,8,8
1357234775,Results for Mud Island Belt presented by Memphis Footworks (2013) Open Singles Net,8,8
1357234775,_NO_DIVISION_DETECTED,1,2013
1357642226,Results for *Bembel Cup* (2013) Open Doubles Net,45,2013
1358271250,"3pm - End of competition (everyone must exit gym, but shredding can continue",1,12
1358271250,NET GAME,1,2013
1358271250,Open Circle Contest,16,7
1358271250,Open Doubles Net,34,12
1358271250,Open Sick 3-Trick,10,5
1358271250,Open Singles Net,14,14
1358271250,Results for Green Cup Presented by Chaos (2013) Open Singles Net,14,14
1358271250,_NO_DIVISION_DETECTED,1,2013
1358964427,Results for JFK March Mayhem (2013) Open Doubles Net,12,6
1360305756,Open Circle Contest,7,7
1360305756,Results for U.S. Open Freestyle Footbag Championships (2013) Open Singles Routines,9,9
1361207019,1. Roy Klein (The Netherlands,3,4
1361207019,21. Roy Klein (The Netherlands,1,21
1361207019,Intermediate Doubles Net,28,13
1361207019,Intermediate Singles Net,20,10
1361207019,Masters Doubles Net,4,4
1361207019,Masters Singles Net,4,3
1361207019,Mixed Doubles Net,8,8
1361207019,Open Circle Contest,20,20
1361207019,Open Doubles Net,72,36
1361207019,Open Mixed Doubles Net,8,8
1361207019,Open Request Contest,14,13
1361207019,Open Shred:30,11,11
1361207019,Open Sick 3-Trick,9,7
1361207019,Open Singles Net,50,50
1361207019,Results for 34th IFPA WORLD FOOTBAG CHAMPIONSHIPS (2013) Open Singles Net,50,50
1361207019,Women's Circle Contest,17,13
1361207019,Women's Doubles Net,3,3
1361207019,Women's Shred:30,4,4
1361207019,Women's Singles Net,7,7
1361207019,Women?s Doubles Net,3,3
1361207019,Women?s Singles Net,7,7
1361239371,OPEN NET DOUBLES,7,7
1361239371,OPEN NET SINGLES,10,10
1361239371,Open Doubles Net,6,6
1361239371,Results for Copa San Sebastin (2013) Open Singles Net,9,9
1361239920,OPEN NET DOUBLES,7,7
1361239920,OPEN NET SINGLES,15,15
1361239920,Open Doubles Net,7,7
1361239920,Results for FOOTCAMP (2013) Open Singles Net,14,14
1362598500,Mixed Doubles Net,5,5
1362598500,Open Doubles Net,28,14
1362598500,Open Mixed Doubles Net,5,5
1362598500,Open Singles Net,15,15
1362598500,Results for Akisphere (2013) Open Singles Net,15,15
1362657553,Intermediate Circle contest,3,3
1362657553,Mixed Doubles Net,19,11
1362657553,Open Circle contest,15,15
1362657553,Open Doubles Net,31,16
1362657553,Open Mixed Doubles Net,13,10
1362657553,Open Sick 3,4,4
1362657553,Open Singles Net,29,29
1362657553,Open shred 30,7,7
1362657553,Results for 15th Annual IFPA European Footbag Championships (2013) Open Singles Net,27,29
1362657553,Women's Circle contest,3,3
1362657553,Women's Sick 3,9,3
1362657553,Women's shred 30,3,3
1362657553,"of your letter. May 30 is the last day to send your reservation request, so",1,30
1362915311,Doubles Net,6,6
1362915311,Open Doubles Net,6,6
1362915311,Results for Turku Open Tuanament (2013) Open Singles Net,9,9
1362915311,Singles Net,9,9
1363551565,Open Doubles Net,14,7
1363551565,Open Singles Net,13,13
1363551565,Results for 4th annual Helsinki Open Footbag Tournament (2013) Open Singles Net,13,13
1363885216,"VIEW, walking distance to the island, bar, TOILETS!.. . NO PETS at Crowne. And",3,6631
1366240051,Doubles Open,12,12
1366240051,NET GAME,16,16
1366375326,Circle Contest,6,6
1366375326,Doubles Net,6,6
1366375326,Request Contest,14,9
1366375326,Results for WSF Stare Babice Footbag Jam (2013) Open Circle Contest,6,6
1366375326,Singles Net,11,11
1367327351,All events will be held in the Red Hook Recreation Area in Brooklyn. Net will,1,495
1367327351,Doubles Net,16,4
1367327351,Intermediate Circle,6,3
1367327351,NET GAME,1,31
1367327351,Novice Circle Battle,4,2
1367327351,Open Circle Battle,8,4
1367327351,Open Circle Contest,4,4
1367327351,Open Doubles Net,8,4
1367327351,Results for 31 Annual East Coast Footbag Championships (2013) Open Singles Net,8,8
1367327351,Singles Net,16,8
1367327351,_NO_DIVISION_DETECTED,1,31
1368559562,Intermediate Doubles Net,4,4
1368559562,Open Doubles,44,22
1368559562,Open Doubles Net,22,14
1368559562,Open Singles Net,4,4
1368559562,Results for 4ta Copa Venezuela (2013) Open Singles Net,22,22
