event_id,division_guess,mirror_places_detected,mirror_max_place_detected,division_key,division_canon,parsed_places,parsed_max_place,problem_type_guess,severity_score,mirror_divisions_detected,mirror_total_places_detected,parsed_total_places,parsed_divisions,event_name,year
876591529,,0.0,0.0,women open 5 minute timed consecutives,Women's Open 5-Minute Timed Consecutives,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,27.0,5.0,60.0,20.0,1998 WORLD FOOTBAG CHAMPIONSHIPS,1998.0
876591529,,0.0,0.0,women open doubles distance one pass,Women's Open Doubles Distance One-Pass,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,27.0,5.0,60.0,20.0,1998 WORLD FOOTBAG CHAMPIONSHIPS,1998.0
876591529,,0.0,0.0,women open doubles footbag net,Women's Open Doubles Footbag Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,27.0,5.0,60.0,20.0,1998 WORLD FOOTBAG CHAMPIONSHIPS,1998.0
876591529,,0.0,0.0,women open doubles freestyle,Women's Open Doubles Freestyle,1.0,1.0,parsed_only_or_mirror_detection_failed,0.0,27.0,5.0,60.0,20.0,1998 WORLD FOOTBAG CHAMPIONSHIPS,1998.0
876591529,,0.0,0.0,women open singles footbag net,Women's Open Singles Footbag Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,27.0,5.0,60.0,20.0,1998 WORLD FOOTBAG CHAMPIONSHIPS,1998.0
876591529,,0.0,0.0,women open singles freestyle,Women's Open Singles Freestyle,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,27.0,5.0,60.0,20.0,1998 WORLD FOOTBAG CHAMPIONSHIPS,1998.0
877061793,,0.0,0.0,beginner doubles net sunday 6 teams,Beginner Doubles Net (Sunday) 6 Teams,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,24.0,3.0,46.0,9.0,U. S. Open Footbag Net Championships,1998.0
877061793,,0.0,0.0,beginner singles net saturday 11 entrants,Beginner Singles Net (Saturday) 11 Entrants,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,24.0,3.0,46.0,9.0,U. S. Open Footbag Net Championships,1998.0
877061793,,0.0,0.0,intermediate doubles net 6 entrants,Intermediate Doubles Net 6 Entrants,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,24.0,3.0,46.0,9.0,U. S. Open Footbag Net Championships,1998.0
877061793,,0.0,0.0,intermediate singles net 10 entrants,Intermediate Singles Net 10 Entrants,5.0,5.0,parsed_only_or_mirror_detection_failed,0.0,24.0,3.0,46.0,9.0,U. S. Open Footbag Net Championships,1998.0
877061793,,0.0,0.0,mixed doubles net 12 teams,Mixed Doubles Net 12 Teams,5.0,5.0,parsed_only_or_mirror_detection_failed,0.0,24.0,3.0,46.0,9.0,U. S. Open Footbag Net Championships,1998.0
877061793,,0.0,0.0,open doubles net 12 teams,Open Doubles Net 12 Teams,6.0,7.0,parsed_only_or_mirror_detection_failed,0.0,24.0,3.0,46.0,9.0,U. S. Open Footbag Net Championships,1998.0
877061793,,0.0,0.0,open singles net 16 entrants,Open Singles Net 16 Entrants,8.0,9.0,parsed_only_or_mirror_detection_failed,0.0,24.0,3.0,46.0,9.0,U. S. Open Footbag Net Championships,1998.0
877061793,,0.0,0.0,women doubles net,Women's Doubles Net,5.0,5.0,parsed_only_or_mirror_detection_failed,0.0,24.0,3.0,46.0,9.0,U. S. Open Footbag Net Championships,1998.0
877061793,,0.0,0.0,women singles net 9 entrants,Women's Singles Net 9 Entrants,5.0,5.0,parsed_only_or_mirror_detection_failed,0.0,24.0,3.0,46.0,9.0,U. S. Open Footbag Net Championships,1998.0
877848852,,0.0,0.0,intermediate 5 min timed consecutives,Intermediate 5-Min Timed Consecutives,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,10.0,0.0,21.0,7.0,Auburn U.F.O. Fall Festival,1997.0
877848852,,0.0,0.0,intermediate doubles net,Intermediate Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,10.0,0.0,21.0,7.0,Auburn U.F.O. Fall Festival,1997.0
877848852,,0.0,0.0,intermediate freestyle,Intermediate Freestyle,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,10.0,0.0,21.0,7.0,Auburn U.F.O. Fall Festival,1997.0
877848852,,0.0,0.0,intermediate singles net,Intermediate Singles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,10.0,0.0,21.0,7.0,Auburn U.F.O. Fall Festival,1997.0
877848852,,0.0,0.0,novice doubles net,Novice Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,10.0,0.0,21.0,7.0,Auburn U.F.O. Fall Festival,1997.0
877848852,,0.0,0.0,novice singles net,Novice Singles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,10.0,0.0,21.0,7.0,Auburn U.F.O. Fall Festival,1997.0
877848852,,0.0,0.0,open freestyle,Open Freestyle,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,10.0,0.0,21.0,7.0,Auburn U.F.O. Fall Festival,1997.0
879319107,,0.0,0.0,open golf,Open Golf,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,19.0,52.0,50.0,13.0,1998 Southern Regional Footbag Championships,1998.0
883135865,,0.0,0.0,intermediate doubles net,Intermediate Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,9.0,2.0,14.0,4.0,1998 Winter Windchill Warm-Up (l'Hivernal),1998.0
883135865,,0.0,0.0,intermediate singles net,Intermediate Singles Net,4.0,3.0,parsed_only_or_mirror_detection_failed,0.0,9.0,2.0,14.0,4.0,1998 Winter Windchill Warm-Up (l'Hivernal),1998.0
883135865,,0.0,0.0,open doubles net,Open Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,9.0,2.0,14.0,4.0,1998 Winter Windchill Warm-Up (l'Hivernal),1998.0
883135865,,0.0,0.0,open singles net,Open Singles Net,4.0,3.0,parsed_only_or_mirror_detection_failed,0.0,9.0,2.0,14.0,4.0,1998 Winter Windchill Warm-Up (l'Hivernal),1998.0
884112176,,0.0,0.0,amateur doubles net,Amateur Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,8.0,1.0,18.0,6.0,The 1st Annual Fighting Illini Footbag Festival,1998.0
884112176,,0.0,0.0,amateur freestyle,Amateur Freestyle,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,8.0,1.0,18.0,6.0,The 1st Annual Fighting Illini Footbag Festival,1998.0
884112176,,0.0,0.0,amateur singles net,Amateur Singles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,8.0,1.0,18.0,6.0,The 1st Annual Fighting Illini Footbag Festival,1998.0
884112176,,0.0,0.0,open doubles,Open Doubles,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,8.0,1.0,18.0,6.0,The 1st Annual Fighting Illini Footbag Festival,1998.0
884112176,,0.0,0.0,open freestyle,Open Freestyle,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,8.0,1.0,18.0,6.0,The 1st Annual Fighting Illini Footbag Festival,1998.0
884112176,,0.0,0.0,open singles,Open Singles,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,8.0,1.0,18.0,6.0,The 1st Annual Fighting Illini Footbag Festival,1998.0
886044392,,0.0,0.0,unknown,Unknown,1.0,12.0,parsed_only_or_mirror_detection_failed,0.0,24.0,33.0,34.0,12.0,12th Annual Vancouver Open Footbag Net Tournament,1998.0
886044392,,0.0,0.0,women doubles net,Women's Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,24.0,33.0,34.0,12.0,12th Annual Vancouver Open Footbag Net Tournament,1998.0
886044392,,0.0,0.0,women singles net,Women's Singles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,24.0,33.0,34.0,12.0,12th Annual Vancouver Open Footbag Net Tournament,1998.0
888294869,,0.0,0.0,open footbag golf,Open Footbag Golf,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,14.0,41.0,42.0,13.0,15th Annual Emerald City Open,1998.0
888294869,,0.0,0.0,unknown,Unknown,1.0,15.0,parsed_only_or_mirror_detection_failed,0.0,14.0,41.0,42.0,13.0,15th Annual Emerald City Open,1998.0
892446131,,0.0,0.0,intermediate,Intermediate,5.0,3.0,parsed_only_or_mirror_detection_failed,0.0,10.0,2.0,8.0,4.0,Kansas Footbag Open,1998.0
892446131,,0.0,0.0,novice,Novice,1.0,1.0,parsed_only_or_mirror_detection_failed,0.0,10.0,2.0,8.0,4.0,Kansas Footbag Open,1998.0
892446131,,0.0,0.0,pro,Pro,1.0,1.0,parsed_only_or_mirror_detection_failed,0.0,10.0,2.0,8.0,4.0,Kansas Footbag Open,1998.0
892446131,,0.0,0.0,unknown,Unknown,1.0,2.0,parsed_only_or_mirror_detection_failed,0.0,10.0,2.0,8.0,4.0,Kansas Footbag Open,1998.0
899077904,,0.0,0.0,open footbag golf,Open Footbag Golf,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,11.0,21.0,20.0,7.0,Northern Illinois Footbag Open,1998.0
899722892,,0.0,0.0,intermediate doubles net,Intermediate Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,19.0,3.0,18.0,6.0,Finnish Footbag Open 1998,1998.0
899722892,,0.0,0.0,intermediate freestyle,Intermediate Freestyle,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,19.0,3.0,18.0,6.0,Finnish Footbag Open 1998,1998.0
899722892,,0.0,0.0,intermediate singles net,Intermediate Singles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,19.0,3.0,18.0,6.0,Finnish Footbag Open 1998,1998.0
899722892,,0.0,0.0,pro doubles net,Pro Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,19.0,3.0,18.0,6.0,Finnish Footbag Open 1998,1998.0
899722892,,0.0,0.0,pro freestyle,Pro Freestyle,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,19.0,3.0,18.0,6.0,Finnish Footbag Open 1998,1998.0
899722892,,0.0,0.0,pro singles net,Pro Singles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,19.0,3.0,18.0,6.0,Finnish Footbag Open 1998,1998.0
901349509,,0.0,0.0,women champagne golf,Women's Champagne Golf,1.0,1.0,parsed_only_or_mirror_detection_failed,0.0,12.0,10.0,11.0,4.0,18th Annual Beaver Open,1998.0
903632480,,0.0,0.0,intermediate singles,Intermediate Singles,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,17.0,39.0,38.0,8.0,3rd Annual Air-A-Zona Footbag Net Championships,1999.0
903632480,,0.0,0.0,novice singles,Novice Singles,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,17.0,39.0,38.0,8.0,3rd Annual Air-A-Zona Footbag Net Championships,1999.0
903632480,,0.0,0.0,open singles,Open Singles,8.0,8.0,parsed_only_or_mirror_detection_failed,0.0,17.0,39.0,38.0,8.0,3rd Annual Air-A-Zona Footbag Net Championships,1999.0
903632480,,0.0,0.0,women singles,Women's Singles,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,17.0,39.0,38.0,8.0,3rd Annual Air-A-Zona Footbag Net Championships,1999.0
909186885,,0.0,0.0,intermediate consecutive kicks,Intermediate Consecutive Kicks,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,intermediate doubles net,Intermediate Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,intermediate freestyle,Intermediate Freestyle,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,intermediate golf,Intermediate Golf,1.0,1.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,intermediate singles net,Intermediate Singles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,junior consecutive kicks,Junior Consecutive Kicks,2.0,2.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,novice doubles net,Novice Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,novice singles net,Novice Singles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,open consecutive kicks,Open Consecutive Kicks,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,open doubles net,Open Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,open freestyle,Open Freestyle,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,open golf,Open Golf,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,open mixed doubles net,Open Mixed Doubles Net,2.0,2.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,open singles bowling,Open Singles Bowling,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,open singles net,Open Singles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,women consecutive kicks,Women's Consecutive Kicks,2.0,2.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
909186885,,0.0,0.0,women singles net,Women's Singles Net,2.0,2.0,parsed_only_or_mirror_detection_failed,0.0,14.0,2.0,45.0,17.0,1999 Southern Regional Footbag Championships,1999.0
910551956,,0.0,0.0,open golf,Open Golf,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,19.0,110.0,105.0,16.0,1999 Western Regional Footbag Championships,1999.0
912467534,,0.0,0.0,intermediate doubles footbag net,Intermediate Doubles Footbag Net,2.0,2.0,parsed_only_or_mirror_detection_failed,0.0,29.0,2.0,38.0,8.0,12th Annual U.S. Open Footbag Net Championships,1999.0
912467534,,0.0,0.0,intermediate singles footbag net,Intermediate Singles Footbag Net,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,29.0,2.0,38.0,8.0,12th Annual U.S. Open Footbag Net Championships,1999.0
912467534,,0.0,0.0,mixed doubles net 9 teams,Mixed Doubles Net 9 Teams,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,29.0,2.0,38.0,8.0,12th Annual U.S. Open Footbag Net Championships,1999.0
912467534,,0.0,0.0,novice doubles footbag net,Novice Doubles Footbag Net,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,29.0,2.0,38.0,8.0,12th Annual U.S. Open Footbag Net Championships,1999.0
912467534,,0.0,0.0,open doubles net 10 teams,Open Doubles Net 10 Teams,6.0,5.0,parsed_only_or_mirror_detection_failed,0.0,29.0,2.0,38.0,8.0,12th Annual U.S. Open Footbag Net Championships,1999.0
912467534,,0.0,0.0,open singles net 17 entrants,Open Singles Net 17 Entrants,8.0,7.0,parsed_only_or_mirror_detection_failed,0.0,29.0,2.0,38.0,8.0,12th Annual U.S. Open Footbag Net Championships,1999.0
912467534,,0.0,0.0,women doubles net,Women's Doubles Net,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,29.0,2.0,38.0,8.0,12th Annual U.S. Open Footbag Net Championships,1999.0
912467534,,0.0,0.0,women singles net,Women's Singles Net,6.0,5.0,parsed_only_or_mirror_detection_failed,0.0,29.0,2.0,38.0,8.0,12th Annual U.S. Open Footbag Net Championships,1999.0
913061034,,0.0,0.0,intermediate division,Intermediate Division,6.0,6.0,parsed_only_or_mirror_detection_failed,0.0,14.0,21.0,18.0,3.0,Finnish Freestyle Festival '99,1999.0
913061034,,0.0,0.0,pro division,Pro Division,6.0,6.0,parsed_only_or_mirror_detection_failed,0.0,14.0,21.0,18.0,3.0,Finnish Freestyle Festival '99,1999.0
915561090,,0.0,0.0,intermediate doubles net,Intermediate Doubles Net,6.0,6.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,intermediate golf,Intermediate Golf,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,intermediate singles freestyle,Intermediate Singles Freestyle,18.0,10.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,intermediate singles net,Intermediate Singles Net,21.0,9.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,mixed doubles freestyle,Mixed Doubles Freestyle,2.0,2.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,mixed doubles net,Mixed Doubles Net,12.0,7.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,open doubles distance one pass,Open Doubles Distance One-Pass,8.0,8.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,open doubles freestyle,Open Doubles Freestyle,5.0,5.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,open doubles net,Open Doubles Net,27.0,27.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,open golf,Open Golf,13.0,13.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,open singles freestyle,Open Singles Freestyle,20.0,17.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,open singles net,Open Singles Net,44.0,44.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,open timed consecutives,Open Timed Consecutives,12.0,12.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,women doubles distance one pass,Women's Doubles Distance One-Pass,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,women doubles net,Women's Doubles Net,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,women golf,Women's Golf,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,women singles freestyle,Women's Singles Freestyle,6.0,6.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,women singles net,Women's Singles Net,10.0,9.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
915561090,,0.0,0.0,women timed consecutives,Women's Timed Consecutives,6.0,6.0,parsed_only_or_mirror_detection_failed,0.0,15.0,43.0,226.0,19.0,WORLD FOOTBAG CHAMPIONSHIPS,1999.0
916977484,,0.0,0.0,intermediate golf,Intermediate Golf,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,20.0,0.0,21.0,7.0,State Games of Oregon Footbag Tournament,1999.0
916977484,,0.0,0.0,intermediate singles net,Intermediate Singles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,20.0,0.0,21.0,7.0,State Games of Oregon Footbag Tournament,1999.0
916977484,,0.0,0.0,mixed doubles net,Mixed Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,20.0,0.0,21.0,7.0,State Games of Oregon Footbag Tournament,1999.0
916977484,,0.0,0.0,open doubles net,Open Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,20.0,0.0,21.0,7.0,State Games of Oregon Footbag Tournament,1999.0
916977484,,0.0,0.0,open golf,Open Golf,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,20.0,0.0,21.0,7.0,State Games of Oregon Footbag Tournament,1999.0
916977484,,0.0,0.0,open singles net,Open Singles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,20.0,0.0,21.0,7.0,State Games of Oregon Footbag Tournament,1999.0
916977484,,0.0,0.0,women singles net,Women's Singles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,20.0,0.0,21.0,7.0,State Games of Oregon Footbag Tournament,1999.0
917278465,,0.0,0.0,intermediate doubles net,Intermediate Doubles Net,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,24.0,1.0,35.0,7.0,EUROPEAN FOOTBAG OPEN,1999.0
917278465,,0.0,0.0,intermediate singles freestyle,Intermediate Singles Freestyle,8.0,8.0,parsed_only_or_mirror_detection_failed,0.0,24.0,1.0,35.0,7.0,EUROPEAN FOOTBAG OPEN,1999.0
917278465,,0.0,0.0,intermediate singles net,Intermediate Singles Net,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,24.0,1.0,35.0,7.0,EUROPEAN FOOTBAG OPEN,1999.0
917278465,,0.0,0.0,open doubles net,Open Doubles Net,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,24.0,1.0,35.0,7.0,EUROPEAN FOOTBAG OPEN,1999.0
917278465,,0.0,0.0,open golf,Open Golf,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,24.0,1.0,35.0,7.0,EUROPEAN FOOTBAG OPEN,1999.0
917278465,,0.0,0.0,open singles freestyle,Open Singles Freestyle,8.0,8.0,parsed_only_or_mirror_detection_failed,0.0,24.0,1.0,35.0,7.0,EUROPEAN FOOTBAG OPEN,1999.0
917278465,,0.0,0.0,open singles net,Open Singles Net,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,24.0,1.0,35.0,7.0,EUROPEAN FOOTBAG OPEN,1999.0
919703711,,0.0,0.0,advanced singles,Advanced Singles,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,20.0,57.0,57.0,9.0,13th Annual Vancouver Open Footbag Net Tournament,1999.0
919703711,,0.0,0.0,open singles,Open Singles,30.0,23.0,parsed_only_or_mirror_detection_failed,0.0,20.0,57.0,57.0,9.0,13th Annual Vancouver Open Footbag Net Tournament,1999.0
919703711,,0.0,0.0,unknown,Unknown,1.0,13.0,parsed_only_or_mirror_detection_failed,0.0,20.0,57.0,57.0,9.0,13th Annual Vancouver Open Footbag Net Tournament,1999.0
920579000,,0.0,0.0,intermediate doubles net,Intermediate Doubles Net,2.0,2.0,parsed_only_or_mirror_detection_failed,0.0,28.0,2.0,24.0,7.0,East Coast Footbag Championships,1999.0
920579000,,0.0,0.0,intermediate singles net,Intermediate Singles Net,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,28.0,2.0,24.0,7.0,East Coast Footbag Championships,1999.0
920579000,,0.0,0.0,open doubles net,Open Doubles Net,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,28.0,2.0,24.0,7.0,East Coast Footbag Championships,1999.0
920579000,,0.0,0.0,open freestyle,Open Freestyle,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,28.0,2.0,24.0,7.0,East Coast Footbag Championships,1999.0
920579000,,0.0,0.0,open golf,Open Golf,2.0,2.0,parsed_only_or_mirror_detection_failed,0.0,28.0,2.0,24.0,7.0,East Coast Footbag Championships,1999.0
920579000,,0.0,0.0,open singles net,Open Singles Net,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,28.0,2.0,24.0,7.0,East Coast Footbag Championships,1999.0
924977661,,0.0,0.0,advanced footbag golf,Advanced Footbag Golf,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,17.0,44.0,40.0,11.0,16th Annual Emerald City Open,1999.0
924977661,,0.0,0.0,open footbag golf,Open Footbag Golf,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,17.0,44.0,40.0,11.0,16th Annual Emerald City Open,1999.0
929217368,,0.0,0.0,intermediate doubles net,Intermediate Doubles Net,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,38.0,41.0,41.0,11.0,14th Annual Funtastik Summer Classic,1999.0
929217368,,0.0,0.0,ironman greg nelson,Ironman- Greg Nelson,1.0,1.0,parsed_only_or_mirror_detection_failed,0.0,38.0,41.0,41.0,11.0,14th Annual Funtastik Summer Classic,1999.0
929217368,,0.0,0.0,novice freeestyle,Novice Freeestyle,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,38.0,41.0,41.0,11.0,14th Annual Funtastik Summer Classic,1999.0
931840905,,0.0,0.0,novice consecutives,Novice Consecutives,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,16.0,1.0,56.0,12.0,1st Annual Montana Invitational,1999.0
931840905,,0.0,0.0,novice doubles net,Novice Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,16.0,1.0,56.0,12.0,1st Annual Montana Invitational,1999.0
931840905,,0.0,0.0,novice freestyle,Novice Freestyle,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,16.0,1.0,56.0,12.0,1st Annual Montana Invitational,1999.0
931840905,,0.0,0.0,novice golf,Novice Golf,3.0,2.0,parsed_only_or_mirror_detection_failed,0.0,16.0,1.0,56.0,12.0,1st Annual Montana Invitational,1999.0
931840905,,0.0,0.0,novice overall,Novice Overall,12.0,12.0,parsed_only_or_mirror_detection_failed,0.0,16.0,1.0,56.0,12.0,1st Annual Montana Invitational,1999.0
931840905,,0.0,0.0,novice singles net,Novice Singles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,16.0,1.0,56.0,12.0,1st Annual Montana Invitational,1999.0
931840905,,0.0,0.0,open 5 minute timed consecutives,Open 5-Minute Timed Consecutives,4.0,4.0,parsed_only_or_mirror_detection_failed,0.0,16.0,1.0,56.0,12.0,1st Annual Montana Invitational,1999.0
931840905,,0.0,0.0,open doubles net,Open Doubles Net,3.0,3.0,parsed_only_or_mirror_detection_failed,0.0,16.0,1.0,56.0,12.0,1st Annual Montana Invitational,1999.0
