person_id,person_canon,trick_canon,trick_type,mentions,direct_mentions,context_window_mentions,first_year,last_year,event_count,sample_event,sample_line
3e78df68-5425-5d48-a88a-3bf59fe2934f,Matt Kemmer,symposium whirl,full_trick,1,1,0,2008,2008,1,Greater Rochester Area Shred Symposium 2008,3 - Matt Kemmer (Spinning Paradox Mirage > Toe Blur > Symposium Whirl)
a4299d6f-ea7b-54a5-9523-f16ba89259df,Matt Mclaren,dimwalk,full_trick,1,1,0,2008,2008,1,U.S. Open Footbag Championships,3. Matt Mclaren (Dimwalk Swirl)
a4299d6f-ea7b-54a5-9523-f16ba89259df,Matt Mclaren,swirl,full_trick,1,1,0,2008,2008,1,U.S. Open Footbag Championships,3. Matt Mclaren (Dimwalk Swirl)
f3627296-7396-580c-90ac-ad13b76da7b5,Matthew Kemmer,gyro,style_term,1,1,0,2018,2018,1,XVIII Polish Footbag Championships - Krakow 2018,7. Matthew Kemmer - Nuclear legover > fairy whirl > gyro rev swirl
f3627296-7396-580c-90ac-ad13b76da7b5,Matthew Kemmer,legover,full_trick,1,1,0,2018,2018,1,XVIII Polish Footbag Championships - Krakow 2018,7. Matthew Kemmer - Nuclear legover > fairy whirl > gyro rev swirl
f3627296-7396-580c-90ac-ad13b76da7b5,Matthew Kemmer,swirl,full_trick,1,1,0,2018,2018,1,XVIII Polish Footbag Championships - Krakow 2018,7. Matthew Kemmer - Nuclear legover > fairy whirl > gyro rev swirl
f3627296-7396-580c-90ac-ad13b76da7b5,Matthew Kemmer,tapping,style_term,1,1,0,2019,2019,1,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,6. Matthew Kemmer (Tapping Twirl)
f3627296-7396-580c-90ac-ad13b76da7b5,Matthew Kemmer,whirl,full_trick,1,1,0,2018,2018,1,XVIII Polish Footbag Championships - Krakow 2018,7. Matthew Kemmer - Nuclear legover > fairy whirl > gyro rev swirl
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,atomic,style_term,1,0,1,2013,2013,1,Danish Footbag Open,5. Mikko Lepisto ? Atomic Blender
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,blender,full_trick,1,0,1,2013,2013,1,Danish Footbag Open,5. Mikko Lepisto ? Atomic Blender
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,blurriest,full_trick,1,1,0,2012,2012,1,German Footbag Open (14th Annual German Footbag Championships),5. Matthias Lino Schmidt (Blurriest Rake)
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,blurry symposium whirl,full_trick,1,0,1,2013,2013,1,Danish Footbag Open,2. Lauri Airinen ? Blurry Symposium Whirl > Whirlwind > Spender
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,ducking,style_term,1,0,1,2013,2013,1,Danish Footbag Open,3. Milan Benda ? Spinning Ducking Spinning Osis
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,food processor,full_trick,1,0,1,2013,2013,1,Danish Footbag Open,1. Aleksi Airinen ? Flurricane > Paradon Swirl > Food Processor
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,fusion,full_trick,1,0,1,2013,2013,1,Danish Footbag Open,3. Tuomas Riisalo ? Fusion > Symposium Torque > Mullet
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,paradox,full_trick,1,1,0,2012,2012,1,German Footbag Open (14th Annual German Footbag Championships),4. Matthias Lino Schmidt (Paradox Drifter > Paradox DLO > Symp. Whirl)
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,paradox drifter,full_trick,1,1,0,2012,2012,1,German Footbag Open (14th Annual German Footbag Championships),4. Matthias Lino Schmidt (Paradox Drifter > Paradox DLO > Symp. Whirl)
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,spinning,style_term,1,0,1,2013,2013,1,Danish Footbag Open,3. Milan Benda ? Spinning Ducking Spinning Osis
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,spinning osis,full_trick,1,0,1,2013,2013,1,Danish Footbag Open,3. Milan Benda ? Spinning Ducking Spinning Osis
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,superfly,full_trick,1,0,1,2013,2013,1,Danish Footbag Open,2. Lauri Airinen ? Superfly Swirl
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,symposium,style_term,1,0,1,2013,2013,1,Danish Footbag Open,3. Tuomas Riisalo ? Fusion > Symposium Torque > Mullet
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,torque,full_trick,1,0,1,2013,2013,1,Danish Footbag Open,3. Tuomas Riisalo ? Fusion > Symposium Torque > Mullet
f52e0fe8-4eff-5532-9af4-14124f1e92ee,Matthias Lino Schmidt,whirl,full_trick,1,1,0,2012,2012,1,German Footbag Open (14th Annual German Footbag Championships),4. Matthias Lino Schmidt (Paradox Drifter > Paradox DLO > Symp. Whirl)
6afe2e47-df47-5055-bba0-0aa2341d43e0,Max Boucoiran,butterfly,full_trick,1,1,0,2003,2003,1,RNH Contest 2003,1. Max Boucoiran (75 ADDS) : Diving Butterfly >Ducking Butterfly >
6afe2e47-df47-5055-bba0-0aa2341d43e0,Max Boucoiran,swirl,full_trick,1,0,1,2006,2006,1,8e OPEN de France de Footbag,Spinning Simple Swirl
6afe2e47-df47-5055-bba0-0aa2341d43e0,Max Boucoiran,symposium,style_term,1,0,1,2006,2006,1,8e OPEN de France de Footbag,PS Whirl > Shmoe > Symposium Fairy
6afe2e47-df47-5055-bba0-0aa2341d43e0,Max Boucoiran,whirl,full_trick,1,0,1,2006,2006,1,8e OPEN de France de Footbag,PS Whirl > Shmoe > Symposium Fairy
ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,blur,full_trick,1,0,1,2004,2004,1,Zocha Jam 2004,Blurriest>Blur> Motion
ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,blurriest,full_trick,1,0,1,2004,2004,1,Zocha Jam 2004,Blurriest>Blur> Motion
ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,ripwalk,full_trick,1,0,1,2004,2004,1,Zocha Jam 2004,Phoenix> Ripwalk> P.S. Whirl
ce7e0e5a-0d7f-542c-8d5d-fb4895184909,Max Kerkhoff,whirl,full_trick,1,0,1,2004,2004,1,Zocha Jam 2004,Phoenix> Ripwalk> P.S. Whirl
8069a4cf-1543-5a0a-bf83-92edff9e120f,Maxime Boucoiran,pixie,style_term,1,1,0,2004,2004,1,RNH Contest 2004,1. Maxime Boucoiran (75 ADDS) Pixie whirling swirl
8069a4cf-1543-5a0a-bf83-92edff9e120f,Maxime Boucoiran,swirl,full_trick,1,1,0,2004,2004,1,RNH Contest 2004,1. Maxime Boucoiran (75 ADDS) Pixie whirling swirl
fee1cb85-f33e-525c-a1f1-7d7cf652d6d3,Michael Nielson,dimwalk,full_trick,1,1,0,2006,2006,1,Danish Footbag Championships 2006,7. Michael Nielsen (Smear > Dimwalk > Spinning Clipper)
fee1cb85-f33e-525c-a1f1-7d7cf652d6d3,Michael Nielson,smear,full_trick,1,1,0,2006,2006,1,Danish Footbag Championships 2006,7. Michael Nielsen (Smear > Dimwalk > Spinning Clipper)
fee1cb85-f33e-525c-a1f1-7d7cf652d6d3,Michael Nielson,spinning clipper,full_trick,1,1,0,2006,2006,1,Danish Footbag Championships 2006,7. Michael Nielsen (Smear > Dimwalk > Spinning Clipper)
437d9bc1-f872-5687-9191-689dccedb6d0,Michal Biarda,ducking,style_term,1,1,0,2010,2010,1,12th Annual IFPA European Footbag Championships - Brussels,4 Michal Biarda Rooted Dominatrix > Pixie Ducking Cloud > Pixie
437d9bc1-f872-5687-9191-689dccedb6d0,Michal Biarda,legover,full_trick,1,1,0,2009,2009,1,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,10. Michal Biarda 36.7 (Rooted Pixie Legover > Quantum Illusion > Pixie Dada Curve)
da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,blender,full_trick,1,1,0,2009,2009,1,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,11. Michal Ostrowski 34.8 (Fairy Ducking Butterfly > Pdx Torque > Pdx Blender)
da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,ducking butterfly,full_trick,1,1,0,2009,2009,1,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,11. Michal Ostrowski 34.8 (Fairy Ducking Butterfly > Pdx Torque > Pdx Blender)
da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,swirl,full_trick,1,1,0,2014,2014,1,Todexon 15,3. Michal Ostrowski (Poland) - phoenix swirl
da3fbe76-ba2d-51ee-a019-97e7ba93089a,Michal Ostrowski,torque,full_trick,1,1,0,2009,2009,1,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,11. Michal Ostrowski 34.8 (Fairy Ducking Butterfly > Pdx Torque > Pdx Blender)
a30a44d6-6530-58da-acdf-d101c8749f76,Mike Sheridan,pickup,full_trick,1,0,1,1999,1999,1,1999 Southern Regional Footbag Championships,1. Chad Rassmuson & Brian Pickup
746cc216-852b-5788-bdf3-7b08b853664c,Mike Stokely,butterfly,full_trick,1,1,0,2008,2008,1,Texas Statewide Tournament 2008,3) Mike Stokely (Toe Diving Butterfly > PDX Illusion > Symp Mirage)
746cc216-852b-5788-bdf3-7b08b853664c,Mike Stokely,mirage,full_trick,1,1,0,2008,2008,1,Texas Statewide Tournament 2008,3) Mike Stokely (Toe Diving Butterfly > PDX Illusion > Symp Mirage)
8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,blurry whirl,full_trick,1,1,0,2016,2016,1,18th Annual IFPA European Footbag Championships 2016,4. Mikko Lepistö (Matador > Blurry Whirl > Paradox Torque)
8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,paradox torque,full_trick,1,1,0,2016,2016,1,18th Annual IFPA European Footbag Championships 2016,4. Mikko Lepistö (Matador > Blurry Whirl > Paradox Torque)
8e2c07e2-aeb8-5325-be31-ffcc452944ec,Mikko Lepisto,swirl,full_trick,1,1,0,2014,2014,1,Todexon 15,5. Mikko Lepisto (Germany) - barfly swirl
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,blurriest,full_trick,1,0,1,2007,2007,1,2007 IFPA WORLD FOOTBAG CHAMPIONSHIPS,* ripped warrior > blurriest > ps whirl
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,ducking,style_term,1,0,1,2008,2008,1,Czech Footbag Championships,Ducking Pdx Mirage>Fairy Ducking Osis>Torque
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,ducking osis,full_trick,1,0,1,2008,2008,1,Czech Footbag Championships,Ducking Pdx Mirage>Fairy Ducking Osis>Torque
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,mirage,full_trick,1,0,1,2008,2008,1,Czech Footbag Championships,Ducking Pdx Mirage>Fairy Ducking Osis>Torque
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,ripwalk,full_trick,1,0,1,2008,2008,1,Czech Footbag Championships,Blurry Whirl>Ripwalk>PS Whirl
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,superfly,full_trick,1,0,1,2007,2007,1,2007 IFPA WORLD FOOTBAG CHAMPIONSHIPS,* janiwalker > superfly > whirlwind
0b3204c8-7e99-586e-aeb2-4186d0901fe3,Milan Benda,swirl,full_trick,1,1,0,2012,2012,1,Todexon 13,1. Milan Benda - genesis>ps whirling swirl>spin motion
2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,blurry whirl,full_trick,1,0,1,2008,2008,1,RNH Contest 2008,1. Serge Kaldany ? Pixie whirl > blurry whirl > PS whirl
2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,dimwalk,full_trick,1,0,1,2008,2008,1,RNH Contest 2008,3. Augustin Tiffou ? Dimwalk > drifter > far legover
2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,ducking clipper,full_trick,1,0,1,2008,2008,1,RNH Contest 2008,4. Sébastien Maillet ? Ducking clipper > drifter > far legover
2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,ducking osis,full_trick,1,0,1,2008,2008,1,RNH Contest 2008,3. Sébastien Maillet ? Ducking osis
2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,ripwalk,full_trick,1,0,1,2008,2008,1,RNH Contest 2008,2. Thomas Sustrac ? ripwalk > whirl > dyno
2eaccb7b-430c-5678-b982-9415b20b24cf,Miquel Clemente,tapping,style_term,1,0,1,2008,2008,1,RNH Contest 2008,2. Augustin Tiffou ? Tapping double legover
5258617b-2c26-5641-93e1-0296b3c9572a,Mitko Dimitrov,eggbeater,full_trick,1,0,1,2018,2018,1,39th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2018,PS Eggbeater
5258617b-2c26-5641-93e1-0296b3c9572a,Mitko Dimitrov,swirl,full_trick,1,0,1,2018,2018,1,39th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2018,*Whirling Rev Swirl
2eb79ea1-9ae9-512a-83bc-3f4a351650f8,Motorov Pavel,atomic,style_term,1,0,1,2009,2009,1,Frisbee Footbag Fest,Ylugin Alexey legbeater-stepping legover-atomic ducking butterfly
2eb79ea1-9ae9-512a-83bc-3f4a351650f8,Motorov Pavel,ducking butterfly,full_trick,1,0,1,2009,2009,1,Frisbee Footbag Fest,Ylugin Alexey legbeater-stepping legover-atomic ducking butterfly
2eb79ea1-9ae9-512a-83bc-3f4a351650f8,Motorov Pavel,legover,full_trick,1,0,1,2009,2009,1,Frisbee Footbag Fest,Ylugin Alexey legbeater-stepping legover-atomic ducking butterfly
2eb79ea1-9ae9-512a-83bc-3f4a351650f8,Motorov Pavel,stepping,style_term,1,0,1,2009,2009,1,Frisbee Footbag Fest,Ylugin Alexey legbeater-stepping legover-atomic ducking butterfly
2eb79ea1-9ae9-512a-83bc-3f4a351650f8,Motorov Pavel,whirl,full_trick,1,0,1,2009,2009,1,Frisbee Footbag Fest,Maximov Pavel blurry whirl-blurry whirl-spining ps whirl
0cddd9e7-73d7-57d8-a99a-1d401206165a,Nathan Bonslaver,barfly,full_trick,1,1,0,2019,2019,1,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,7. Nathan Bonslaver (Blazing Barfly)
0cddd9e7-73d7-57d8-a99a-1d401206165a,Nathan Bonslaver,blazing,style_term,1,1,0,2019,2019,1,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,7. Nathan Bonslaver (Blazing Barfly)
0cddd9e7-73d7-57d8-a99a-1d401206165a,Nathan Bonslaver,fog,full_trick,1,1,0,2019,2019,1,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,6. Nathan Bonslaver (Fog>Dimmiest>PDX Torque)
0cddd9e7-73d7-57d8-a99a-1d401206165a,Nathan Bonslaver,torque,full_trick,1,1,0,2019,2019,1,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,6. Nathan Bonslaver (Fog>Dimmiest>PDX Torque)
5ff55ce6-2a42-5159-ab1a-5b997c194707,Nelson Monhollon,ripwalk,full_trick,1,0,1,2006,2006,1,7th Annual Colorado Shred Symposium,(legbeater>ripwalk>spinning osis)
5ff55ce6-2a42-5159-ab1a-5b997c194707,Nelson Monhollon,spinning osis,full_trick,1,0,1,2006,2006,1,7th Annual Colorado Shred Symposium,(legbeater>ripwalk>spinning osis)
48268322-19d9-5180-aac2-241293167d21,Nick Landes,blur,full_trick,1,1,0,2004,2004,1,3rd Annual Seattle Juggling and Footbag Festival,2. Nick Landes: blur>whirl>pdx. drifter
48268322-19d9-5180-aac2-241293167d21,Nick Landes,ducking,style_term,1,1,0,2007,2007,1,4th annual Montana Freestyle Jam,"2. Nick Landes--Spinning Ducking Paradox Barrage, Flipwalk"
48268322-19d9-5180-aac2-241293167d21,Nick Landes,osis,full_trick,1,1,0,2009,2009,1,30th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,6. Nick Landes 42.2 (Nuclear Osis > Spinning Ducking Butterfly > Symp. Whirling
48268322-19d9-5180-aac2-241293167d21,Nick Landes,paradox,full_trick,1,1,0,2007,2007,1,4th annual Montana Freestyle Jam,"2. Nick Landes--Spinning Ducking Paradox Barrage, Flipwalk"
48268322-19d9-5180-aac2-241293167d21,Nick Landes,paradox torque,full_trick,1,1,0,2008,2008,1,U.S. Open Footbag Championships,3. Nick Landes (Nuclear Paradox Torque)
48268322-19d9-5180-aac2-241293167d21,Nick Landes,symposium whirl,full_trick,1,1,0,2007,2007,1,2007 U.S. Open Footbag Championships,5. Nick Landes (Nuclear Symposium Whirl)
baab18da-920b-51d7-984d-688c23e82219,Nick Laroche,blazing,style_term,1,0,1,2007,2007,1,Montreal Spring Jam 2,Ianek : Blazing Eggbeater
baab18da-920b-51d7-984d-688c23e82219,Nick Laroche,eggbeater,full_trick,1,0,1,2007,2007,1,Montreal Spring Jam 2,Ianek : Blazing Eggbeater
baab18da-920b-51d7-984d-688c23e82219,Nick Laroche,spinning whirl,full_trick,1,0,1,2007,2007,1,Montreal Spring Jam 2,Sebastien and Josh : Dbl spinning whirl
70f7b4f9-e8e3-5a08-b540-0924c68a4b20,Olaf Piwowar,torque,full_trick,1,0,1,2009,2009,1,End of Winter Jam,2. Rafa³ Kaleta (Bedwetter > Plasma > PS Torque)
70f7b4f9-e8e3-5a08-b540-0924c68a4b20,Olaf Piwowar,whirl,full_trick,1,0,1,2009,2009,1,End of Winter Jam,3. Marcin Ka³czor (Phoenix > Ripped Warrior > PS Whirl)
3831ce06-a7b1-5b19-a3e4-e75bfad9dd1b,Olivier Gonelle,eclipse,full_trick,1,1,0,2004,2004,1,6e Open de France de Footbag,3. Olivier Gonelle Eclipse
700e0ec0-94b9-5de3-b9a9-8d40a3645de3,Patrik Cerny,ducking,style_term,1,1,0,2018,2018,1,20th Annual IFPA European Footbag Championships,4. Patrik Cerny (Pixie Ducking Cliper>Ps Whirl>Double Spin. Cliper)
700e0ec0-94b9-5de3-b9a9-8d40a3645de3,Patrik Cerny,ducking clipper,full_trick,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,6 Patrik Cerny Double Spinning Legover>Pixie Ducking Clipper>Mullet
700e0ec0-94b9-5de3-b9a9-8d40a3645de3,Patrik Cerny,legover,full_trick,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,6 Patrik Cerny Double Spinning Legover>Pixie Ducking Clipper>Mullet
700e0ec0-94b9-5de3-b9a9-8d40a3645de3,Patrik Cerny,spinning,style_term,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,6 Patrik Cerny Double Spinning Legover>Pixie Ducking Clipper>Mullet
700e0ec0-94b9-5de3-b9a9-8d40a3645de3,Patrik Cerny,whirl,full_trick,1,1,0,2018,2018,1,20th Annual IFPA European Footbag Championships,4. Patrik Cerny (Pixie Ducking Cliper>Ps Whirl>Double Spin. Cliper)
6694222e-0569-530d-a4f2-c7b12aab7a93,Patryk Tenderenda,drifter,full_trick,1,1,0,2012,2012,1,12th Annual IFPA Polish Footbag Championships 2012,6. Patryk Tenderenda (Terrage>Legbeater> Pdx Drifter) (Poland)
ba572db5-f29d-52b3-aedb-ee41a49a9930,Paully O'Reilly,blur,full_trick,1,0,1,2002,2002,1,Cinco de Mayo Footbag Fest,- clipper>ripwalk>blur
ba572db5-f29d-52b3-aedb-ee41a49a9930,Paully O'Reilly,clipper,full_trick,1,0,1,2002,2002,1,Cinco de Mayo Footbag Fest,- clipper>ripwalk>blur
ba572db5-f29d-52b3-aedb-ee41a49a9930,Paully O'Reilly,ripwalk,full_trick,1,0,1,2002,2002,1,Cinco de Mayo Footbag Fest,- clipper>ripwalk>blur
23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,blur,full_trick,1,0,1,2004,2004,1,Zocha Jam 2004,Spining Duking Paradox Mirage> Toe Blur> Alpine
23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,flurry,full_trick,1,0,1,2004,2004,1,Zocha Jam 2004,Ripstein>Symposium Whirling Swirl> Frontside Flurry
23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,paradox mirage,full_trick,1,0,1,2004,2004,1,Zocha Jam 2004,Spining Duking Paradox Mirage> Toe Blur> Alpine
23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,parkwalk,full_trick,1,0,1,2004,2004,1,Zocha Jam 2004,Parkwalk
23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,swirl,full_trick,1,0,1,2004,2004,1,Zocha Jam 2004,Ripstein>Symposium Whirling Swirl> Frontside Flurry
23462c9a-29d4-578f-9cfc-19d9ba086f45,Pavel Cerveny,symposium,style_term,1,0,1,2004,2004,1,Zocha Jam 2004,Ripstein>Symposium Whirling Swirl> Frontside Flurry
9d12fe41-0154-57a6-b312-5f3b46f621b5,Pavel Motorov,fusion,full_trick,1,1,0,2012,2012,1,Todexon 13,3. Pavel Motorov - shooting pdx mirage>fusion>mullet
9d12fe41-0154-57a6-b312-5f3b46f621b5,Pavel Motorov,mirage,full_trick,1,1,0,2012,2012,1,Todexon 13,3. Pavel Motorov - shooting pdx mirage>fusion>mullet
9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,blurry whirl,full_trick,1,1,0,2014,2014,1,Todexon 15,3. Pawel Nowak (Poland) - frontside legbeater > double dyno > blurry whirl
9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,ducking,style_term,1,1,0,2019,2019,1,40th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2019,3. Pawel Nowak (Atomic Motion>Locomotion>Ducking Symp. Dyno)
9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,ducking butterfly,full_trick,1,0,1,2018,2018,1,39th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2018,*Atomic Motion>Spinning Ducking Butterfly>Whirlygig
9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,ducking mirage,full_trick,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,5 Pawel Nowak Quantum Dyno>Spinning Ducking Mirage>Symp Tapping Twirl
9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,symposium,style_term,1,1,0,2014,2014,1,Todexon 15,6. Pawel Nowak (Poland) - symposium atomic motion
9fccb3a3-3408-518a-aacb-43d9678fcce4,Pawel Nowak,tapping,style_term,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,5 Pawel Nowak Quantum Dyno>Spinning Ducking Mirage>Symp Tapping Twirl
7a8ebf46-3df4-5114-9913-7154c9e52708,Pekka Raitio,blurry symposium whirl,full_trick,1,1,0,2001,2001,1,Finnstyle Footbag JAM,"1. Pekka Raitio, Järvenpää, Finland - Blurry symposium whirl"
416e8b3a-f738-5d7f-8e22-89a74a41e538,Peter Holoien,swirl,full_trick,1,1,0,2008,2008,1,SoCali Jam 08,3 Peter Holoien paradon swirl
befb0f76-73f3-5021-bfa3-b62e1c6400bd,Piotr Czaja,superfly,full_trick,1,0,1,2005,2005,1,Zocha Jam 2005,1 Szymon Kałwak Janiwalk>PS whirl>Superfly
befb0f76-73f3-5021-bfa3-b62e1c6400bd,Piotr Czaja,whirl,full_trick,1,0,1,2005,2005,1,Zocha Jam 2005,1 Szymon Kałwak Janiwalk>PS whirl>Superfly
27906256-df7d-5101-8427-d2735d2bda7a,Pomanov Andrey,ducking,style_term,1,1,0,2009,2009,1,Frisbee Footbag Fest,1 Pomanov Andrey spinning ducking motion
27906256-df7d-5101-8427-d2735d2bda7a,Pomanov Andrey,spinning,style_term,1,1,0,2009,2009,1,Frisbee Footbag Fest,1 Pomanov Andrey spinning ducking motion
8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,atomic,style_term,1,0,1,2018,2018,1,Austrian Footbag Championships 2018,2. Paweł Nowak (Atomic Motion > Zooming Ducking Butterfly > Stepping PS Whirl)
8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,ducking butterfly,full_trick,1,0,1,2018,2018,1,Austrian Footbag Championships 2018,2. Paweł Nowak (Atomic Motion > Zooming Ducking Butterfly > Stepping PS Whirl)
8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,eggbeater,full_trick,1,0,1,2018,2018,1,Austrian Footbag Championships 2018,3. Rafał Kaleta (PS Eggbeater > Pixie Motion > PS Torque)
8a15006e-bc85-5621-bbe6-66090397b7d2,Przemyslaw Pietrzycki,stepping,style_term,1,0,1,2018,2018,1,Austrian Footbag Championships 2018,2. Paweł Nowak (Atomic Motion > Zooming Ducking Butterfly > Stepping PS Whirl)
cd863f34-51f1-52ff-b4a8-516d262e99eb,Radek Turek,pixie,style_term,1,0,1,2016,2016,1,16th Annual Polish Footbag Championships,1. Rafa³ Kaleta (bedwetter > pixie ss motion > ps twirl)
cd863f34-51f1-52ff-b4a8-516d262e99eb,Radek Turek,ripwalk,full_trick,1,1,0,2009,2009,1,End of Winter Jam,8. Radek Turek (Ripwarrior > Ripwalk > Whirr)
82c36f56-236f-4496-826b-cf59a6fcc4ed,Rafal Kaleta,ducking,style_term,1,1,0,2021,2021,1,2021 IFPA Online World Footbag Freestyle Championships,3 Rafal Kaleta FS Janiwalker>PS Torque>Ducking Swivel
82c36f56-236f-4496-826b-cf59a6fcc4ed,Rafal Kaleta,paradox symposium torque,full_trick,1,1,0,2010,2010,1,31st IFPA WORLD FOOTBAG CHAMPIONSHIPS,1. Rafal Kaleta (Poland) - bedwetter > plasma > paradox symposium torque
82c36f56-236f-4496-826b-cf59a6fcc4ed,Rafal Kaleta,pixie,style_term,1,0,1,2018,2018,1,39th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS 2018,*PS Egg>Pixie Motion>PS Torque
a67698e9-2dd8-5853-b75a-3c6e535d7610,Red Fred Husted,ripwalk,full_trick,1,0,1,2004,2004,1,3rd Annual Seattle Juggling and Footbag Festival,Sidewalk>ripwalk>pdx. double leg over
26098074-1c3e-5e3c-8c61-2b7eb8f32eda,Reid Strieller,paradox,full_trick,1,1,0,2006,2006,1,New Year's Jam 2006,"2) Reid Strieller (Spinning Paradox Merlin, Maelstrom Rake)"
26098074-1c3e-5e3c-8c61-2b7eb8f32eda,Reid Strieller,spinning,style_term,1,1,0,2006,2006,1,New Year's Jam 2006,"2) Reid Strieller (Spinning Paradox Merlin, Maelstrom Rake)"
9585ffd8-cc96-528e-ba4a-4211da8cef00,Rene Ruehr,paradox torque,full_trick,1,1,0,2012,2012,1,German Footbag Open (14th Annual German Footbag Championships),2. Rene Ruehr (Surging Paradox Torque)
218b51ae-f5be-5230-bb26-10aa2981036c,Riku Ahola,swirl,full_trick,1,1,0,2005,2005,1,26th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,5. Riku Ahola (FIN) Blizzard > Phoenix > Symposium Whirling Swirl
218b51ae-f5be-5230-bb26-10aa2981036c,Riku Ahola,symposium,style_term,1,1,0,2005,2005,1,26th Annual IFPA WORLD FOOTBAG CHAMPIONSHIPS,5. Riku Ahola (FIN) Blizzard > Phoenix > Symposium Whirling Swirl
